gene;sample;mutated;label;year
CTX-M;50;0;β-lactamases;2015
DHA;50;0;β-lactamases;2015
FOX;50;0;β-lactamases;2015
GES;50;0;β-lactamases;2015
IMP;50;0;β-lactamases;2015
LAP;50;0;β-lactamases;2015
OXA;50;0;β-lactamases;2015
PSE;50;0;β-lactamases;2015
SHV;50;0;β-lactamases;2015
TEM;50;0;β-lactamases;2015
VEB;50;0;β-lactamases;2015
umuC/D;50;2;features;2015
Plasmid-segregation;50;2;features;2015
Toxin-antitoxin;50;2;features;2015
psiA/B;50;2;features;2015
Mercuric Res.;50;0;features;2015
Copper Res.;50;0;features;2015
Arsenic Res.;50;0;features;2015
IncA/C;50;0;Inc-group;2015
IncA/C2;50;0;Inc-group;2015
IncFIA;50;0;Inc-group;2015
IncFIB;50;3;Inc-group;2015
IncFIC;50;0;Inc-group;2015
IncFII;50;0;Inc-group;2015
IncHI1A;50;0;Inc-group;2015
IncHI1B;50;0;Inc-group;2015
IncHI2;50;0;Inc-group;2015
IncHI2A;50;0;Inc-group;2015
IncI2;50;0;Inc-group;2015
IncL/M;50;0;Inc-group;2015
IncN;50;0;Inc-group;2015
IncN2;50;0;Inc-group;2015
IncN3;50;0;Inc-group;2015
IncP;50;0;Inc-group;2015
IncQ1;50;0;Inc-group;2015
IncQ2;50;0;Inc-group;2015
IncU;50;0;Inc-group;2015
IncX3;50;0;Inc-group;2015
IncY;50;0;Inc-group;2015
Acinetobacter;50;0;Organism;2015
Aeromonas;50;0;Organism;2015
Citrobacter;50;0;Organism;2015
Enterbacter;50;0;Organism;2015
Enterobacter;50;0;Organism;2015
Enterobacteriaceae;50;0;Organism;2015
Escherichia;50;0;Organism;2015
Klebsiella;50;4;Organism;2015
Leclercia;50;0;Organism;2015
Morganella;50;0;Organism;2015
Pantoea;50;0;Organism;2015
Proteus;50;0;Organism;2015
Pseudomonas;50;0;Organism;2015
Raoultella;50;0;Organism;2015
Salmonella;50;0;Organism;2015
Serratia;50;0;Organism;2015
Resolvase found;50;5;Transpos.;2015
Tn4401;;5;Transpos.;2015
Tn4401 fragmented;;0;Transpos.;2015
CMY;86;0;β-lactamases;2012
CTX-M;86;0;β-lactamases;2012
DHA;86;0;β-lactamases;2012
FOX;86;0;β-lactamases;2012
GES;86;0;β-lactamases;2012
IMP;86;0;β-lactamases;2012
LAP;86;0;β-lactamases;2012
OXA;86;1;β-lactamases;2012
PSE;86;0;β-lactamases;2012
SHV;86;0;β-lactamases;2012
TEM;86;1;β-lactamases;2012
VEB;86;0;β-lactamases;2012
umuC/D;86;2;features;2012
Plasmid-segregation;86;2;features;2012
Toxin-antitoxin;86;2;features;2012
psiA/B;86;2;features;2012
Mercuric Res.;86;2;features;2012
Copper Res.;86;0;features;2012
Arsenic Res.;86;0;features;2012
IncA/C;86;0;Inc-group;2012
IncA/C2;86;0;Inc-group;2012
IncFIA;86;3;Inc-group;2012
IncFIB;86;0;Inc-group;2012
IncFIC;86;0;Inc-group;2012
IncFII;86;0;Inc-group;2012
IncHI1A;86;0;Inc-group;2012
IncHI1B;86;0;Inc-group;2012
IncHI2;86;0;Inc-group;2012
IncHI2A;86;0;Inc-group;2012
IncI2;86;0;Inc-group;2012
IncL/M;86;0;Inc-group;2012
IncN;86;0;Inc-group;2012
IncN2;86;0;Inc-group;2012
IncN3;86;0;Inc-group;2012
IncP;86;0;Inc-group;2012
IncQ1;86;0;Inc-group;2012
IncQ2;86;0;Inc-group;2012
IncU;86;0;Inc-group;2012
IncX3;86;0;Inc-group;2012
IncY;86;0;Inc-group;2012
Acinetobacter;86;0;Organism;2012
Aeromonas;86;0;Organism;2012
Citrobacter;86;0;Organism;2012
Enterbacter;86;0;Organism;2012
Enterobacter;86;0;Organism;2012
Enterobacteriaceae;86;0;Organism;2012
Escherichia;86;0;Organism;2012
Klebsiella;86;4;Organism;2012
Leclercia;86;0;Organism;2012
Morganella;86;0;Organism;2012
Pantoea;86;0;Organism;2012
Proteus;86;0;Organism;2012
Pseudomonas;86;0;Organism;2012
Raoultella;86;0;Organism;2012
Salmonella;86;0;Organism;2012
Serratia;86;0;Organism;2012
Resolvase found;86;5;Transpos.;2012
Tn4401;;5;Transpos.;2012
Tn4401 fragmented;;0;Transpos.;2012
CMY;8;0;β-lactamases;2016
CTX-M;8;0;β-lactamases;2016
DHA;8;0;β-lactamases;2016
FOX;8;0;β-lactamases;2016
GES;8;0;β-lactamases;2016
IMP;8;0;β-lactamases;2016
LAP;8;0;β-lactamases;2016
OXA;8;1;β-lactamases;2016
PSE;8;0;β-lactamases;2016
SHV;8;0;β-lactamases;2016
TEM;8;1;β-lactamases;2016
VEB;8;0;β-lactamases;2016
umuC/D;8;0;features;2016
Plasmid-segregation;8;0;features;2016
Toxin-antitoxin;8;2;features;2016
psiA/B;8;0;features;2016
Mercuric Res.;8;2;features;2016
Copper Res.;8;0;features;2016
Arsenic Res.;8;0;features;2016
IncA/C;8;3;Inc-group;2016
IncA/C2;8;0;Inc-group;2016
IncFIA;8;0;Inc-group;2016
IncFIB;8;0;Inc-group;2016
IncFIC;8;0;Inc-group;2016
IncFII;8;0;Inc-group;2016
IncHI1A;8;0;Inc-group;2016
IncHI1B;8;0;Inc-group;2016
IncHI2;8;0;Inc-group;2016
IncHI2A;8;0;Inc-group;2016
IncI2;8;0;Inc-group;2016
IncL/M;8;0;Inc-group;2016
IncN;8;0;Inc-group;2016
IncN2;8;0;Inc-group;2016
IncN3;8;0;Inc-group;2016
IncP;8;0;Inc-group;2016
IncQ1;8;0;Inc-group;2016
IncQ2;8;0;Inc-group;2016
IncU;8;0;Inc-group;2016
IncX3;8;0;Inc-group;2016
IncY;8;0;Inc-group;2016
Acinetobacter;8;0;Organism;2016
Aeromonas;8;0;Organism;2016
Citrobacter;8;0;Organism;2016
Enterbacter;8;0;Organism;2016
Enterobacter;8;4;Organism;2016
Enterobacteriaceae;8;0;Organism;2016
Escherichia;8;0;Organism;2016
Klebsiella;8;0;Organism;2016
Leclercia;8;0;Organism;2016
Morganella;8;0;Organism;2016
Pantoea;8;0;Organism;2016
Proteus;8;0;Organism;2016
Pseudomonas;8;0;Organism;2016
Raoultella;8;0;Organism;2016
Salmonella;8;0;Organism;2016
Serratia;8;0;Organism;2016
Resolvase found;8;5;Transpos.;2016
Tn4401;;0;Transpos.;2016
Tn4401 fragmented;;5;Transpos.;2016
CMY;132;0;β-lactamases;2007
CTX-M;132;0;β-lactamases;2007
DHA;132;0;β-lactamases;2007
FOX;132;0;β-lactamases;2007
GES;132;0;β-lactamases;2007
IMP;132;0;β-lactamases;2007
LAP;132;0;β-lactamases;2007
OXA;132;0;β-lactamases;2007
PSE;132;0;β-lactamases;2007
SHV;132;0;β-lactamases;2007
TEM;132;1;β-lactamases;2007
VEB;132;0;β-lactamases;2007
umuC/D;132;0;features;2007
Plasmid-segregation;132;0;features;2007
Toxin-antitoxin;132;0;features;2007
psiA/B;132;0;features;2007
Mercuric Res.;132;0;features;2007
Copper Res.;132;0;features;2007
Arsenic Res.;132;0;features;2007
IncA/C;132;0;Inc-group;2007
IncA/C2;132;0;Inc-group;2007
IncFIA;132;0;Inc-group;2007
IncFIB;132;0;Inc-group;2007
IncFIC;132;0;Inc-group;2007
IncFII;132;0;Inc-group;2007
IncHI1A;132;0;Inc-group;2007
IncHI1B;132;0;Inc-group;2007
IncHI2;132;0;Inc-group;2007
IncHI2A;132;0;Inc-group;2007
IncI2;132;0;Inc-group;2007
IncL/M;132;0;Inc-group;2007
IncN;132;0;Inc-group;2007
IncN2;132;0;Inc-group;2007
IncN3;132;0;Inc-group;2007
IncP;132;0;Inc-group;2007
IncQ1;132;0;Inc-group;2007
IncQ2;132;0;Inc-group;2007
IncU;132;0;Inc-group;2007
IncX3;132;0;Inc-group;2007
IncY;132;0;Inc-group;2007
Acinetobacter;132;0;Organism;2007
Aeromonas;132;0;Organism;2007
Citrobacter;132;4;Organism;2007
Enterbacter;132;0;Organism;2007
Enterobacter;132;4;Organism;2007
Enterobacteriaceae;132;0;Organism;2007
Escherichia;132;0;Organism;2007
Klebsiella;132;4;Organism;2007
Leclercia;132;0;Organism;2007
Morganella;132;0;Organism;2007
Pantoea;132;0;Organism;2007
Proteus;132;0;Organism;2007
Pseudomonas;132;0;Organism;2007
Raoultella;132;0;Organism;2007
Salmonella;132;0;Organism;2007
Serratia;132;0;Organism;2007
Resolvase found;132;5;Transpos.;2007
Tn4401;;5;Transpos.;2007
Tn4401 fragmented;;0;Transpos.;2007
CMY;66;0;β-lactamases;2014
CTX-M;66;0;β-lactamases;2014
DHA;66;0;β-lactamases;2014
FOX;66;0;β-lactamases;2014
GES;66;0;β-lactamases;2014
IMP;66;0;β-lactamases;2014
LAP;66;0;β-lactamases;2014
OXA;66;0;β-lactamases;2014
PSE;66;0;β-lactamases;2014
SHV;66;0;β-lactamases;2014
TEM;66;0;β-lactamases;2014
VEB;66;0;β-lactamases;2014
umuC/D;66;2;features;2014
Plasmid-segregation;66;2;features;2014
Toxin-antitoxin;66;2;features;2014
psiA/B;66;2;features;2014
Mercuric Res.;66;0;features;2014
Copper Res.;66;0;features;2014
Arsenic Res.;66;0;features;2014
IncA/C;66;0;Inc-group;2014
IncA/C2;66;0;Inc-group;2014
IncFIA;66;0;Inc-group;2014
IncFIB;66;3;Inc-group;2014
IncFIC;66;0;Inc-group;2014
IncFII;66;0;Inc-group;2014
IncHI1A;66;0;Inc-group;2014
IncHI1B;66;0;Inc-group;2014
IncHI2;66;0;Inc-group;2014
IncHI2A;66;0;Inc-group;2014
IncI2;66;0;Inc-group;2014
IncL/M;66;0;Inc-group;2014
IncN;66;0;Inc-group;2014
IncN2;66;0;Inc-group;2014
IncN3;66;0;Inc-group;2014
IncP;66;0;Inc-group;2014
IncQ1;66;0;Inc-group;2014
IncQ2;66;0;Inc-group;2014
IncU;66;0;Inc-group;2014
IncX3;66;0;Inc-group;2014
IncY;66;0;Inc-group;2014
Acinetobacter;66;0;Organism;2014
Aeromonas;66;0;Organism;2014
Citrobacter;66;0;Organism;2014
Enterbacter;66;0;Organism;2014
Enterobacter;66;0;Organism;2014
Enterobacteriaceae;66;0;Organism;2014
Escherichia;66;4;Organism;2014
Klebsiella;66;4;Organism;2014
Leclercia;66;0;Organism;2014
Morganella;66;0;Organism;2014
Pantoea;66;0;Organism;2014
Proteus;66;0;Organism;2014
Pseudomonas;66;0;Organism;2014
Raoultella;66;0;Organism;2014
Salmonella;66;0;Organism;2014
Serratia;66;0;Organism;2014
Resolvase found;66;0;Transpos.;2014
Tn4401;;5;Transpos.;2014
Tn4401 fragmented;;0;Transpos.;2014
CMY;62;0;β-lactamases;2016
CTX-M;62;0;β-lactamases;2016
DHA;62;0;β-lactamases;2016
FOX;62;0;β-lactamases;2016
GES;62;0;β-lactamases;2016
IMP;62;0;β-lactamases;2016
LAP;62;0;β-lactamases;2016
OXA;62;1;β-lactamases;2016
PSE;62;0;β-lactamases;2016
SHV;62;0;β-lactamases;2016
TEM;62;1;β-lactamases;2016
VEB;62;0;β-lactamases;2016
umuC/D;62;2;features;2016
Plasmid-segregation;62;2;features;2016
Toxin-antitoxin;62;2;features;2016
psiA/B;62;2;features;2016
Mercuric Res.;62;2;features;2016
Copper Res.;62;0;features;2016
Arsenic Res.;62;0;features;2016
IncA/C;62;0;Inc-group;2016
IncA/C2;62;0;Inc-group;2016
IncFIA;62;0;Inc-group;2016
IncFIB;62;3;Inc-group;2016
IncFIC;62;0;Inc-group;2016
IncFII;62;0;Inc-group;2016
IncHI1A;62;0;Inc-group;2016
IncHI1B;62;0;Inc-group;2016
IncHI2;62;0;Inc-group;2016
IncHI2A;62;0;Inc-group;2016
IncI2;62;0;Inc-group;2016
IncL/M;62;0;Inc-group;2016
IncN;62;0;Inc-group;2016
IncN2;62;0;Inc-group;2016
IncN3;62;0;Inc-group;2016
IncP;62;0;Inc-group;2016
IncQ1;62;0;Inc-group;2016
IncQ2;62;0;Inc-group;2016
IncU;62;0;Inc-group;2016
IncX3;62;0;Inc-group;2016
IncY;62;0;Inc-group;2016
Acinetobacter;62;0;Organism;2016
Aeromonas;62;0;Organism;2016
Citrobacter;62;0;Organism;2016
Enterbacter;62;0;Organism;2016
Enterobacter;62;0;Organism;2016
Enterobacteriaceae;62;0;Organism;2016
Escherichia;62;0;Organism;2016
Klebsiella;62;4;Organism;2016
Leclercia;62;0;Organism;2016
Morganella;62;0;Organism;2016
Pantoea;62;0;Organism;2016
Proteus;62;0;Organism;2016
Pseudomonas;62;0;Organism;2016
Raoultella;62;0;Organism;2016
Salmonella;62;0;Organism;2016
Serratia;62;0;Organism;2016
Resolvase found;62;5;Transpos.;2016
Tn4401;;5;Transpos.;2016
Tn4401 fragmented;;0;Transpos.;2016
CMY;96;0;β-lactamases;2015
CTX-M;96;0;β-lactamases;2015
DHA;96;0;β-lactamases;2015
FOX;96;0;β-lactamases;2015
GES;96;0;β-lactamases;2015
IMP;96;0;β-lactamases;2015
LAP;96;0;β-lactamases;2015
OXA;96;1;β-lactamases;2015
PSE;96;0;β-lactamases;2015
SHV;96;0;β-lactamases;2015
TEM;96;0;β-lactamases;2015
VEB;96;0;β-lactamases;2015
umuC/D;96;2;features;2015
Plasmid-segregation;96;2;features;2015
Toxin-antitoxin;96;2;features;2015
psiA/B;96;0;features;2015
Mercuric Res.;96;2;features;2015
Copper Res.;96;0;features;2015
Arsenic Res.;96;0;features;2015
IncA/C;96;0;Inc-group;2015
IncA/C2;96;0;Inc-group;2015
IncFIA;96;0;Inc-group;2015
IncFIB;96;0;Inc-group;2015
IncFIC;96;0;Inc-group;2015
IncFII;96;0;Inc-group;2015
IncHI1A;96;0;Inc-group;2015
IncHI1B;96;0;Inc-group;2015
IncHI2;96;0;Inc-group;2015
IncHI2A;96;0;Inc-group;2015
IncI2;96;0;Inc-group;2015
IncL/M;96;0;Inc-group;2015
IncN;96;0;Inc-group;2015
IncN2;96;0;Inc-group;2015
IncN3;96;0;Inc-group;2015
IncP;96;0;Inc-group;2015
IncQ1;96;0;Inc-group;2015
IncQ2;96;0;Inc-group;2015
IncU;96;0;Inc-group;2015
IncX3;96;0;Inc-group;2015
IncY;96;0;Inc-group;2015
Acinetobacter;96;0;Organism;2015
Aeromonas;96;0;Organism;2015
Citrobacter;96;0;Organism;2015
Enterbacter;96;0;Organism;2015
Enterobacter;96;4;Organism;2015
Enterobacteriaceae;96;0;Organism;2015
Escherichia;96;0;Organism;2015
Klebsiella;96;4;Organism;2015
Leclercia;96;0;Organism;2015
Morganella;96;0;Organism;2015
Pantoea;96;0;Organism;2015
Proteus;96;0;Organism;2015
Pseudomonas;96;0;Organism;2015
Raoultella;96;0;Organism;2015
Salmonella;96;0;Organism;2015
Serratia;96;0;Organism;2015
Resolvase found;96;5;Transpos.;2015
Tn4401;;0;Transpos.;2015
Tn4401 fragmented;;0;Transpos.;2015
CMY;43;0;β-lactamases;2013
CTX-M;43;0;β-lactamases;2013
DHA;43;0;β-lactamases;2013
FOX;43;0;β-lactamases;2013
GES;43;0;β-lactamases;2013
IMP;43;0;β-lactamases;2013
LAP;43;0;β-lactamases;2013
OXA;43;0;β-lactamases;2013
PSE;43;1;β-lactamases;2013
SHV;43;1;β-lactamases;2013
TEM;43;0;β-lactamases;2013
VEB;43;0;β-lactamases;2013
umuC/D;43;0;features;2013
Plasmid-segregation;43;2;features;2013
Toxin-antitoxin;43;2;features;2013
psiA/B;43;0;features;2013
Mercuric Res.;43;2;features;2013
Copper Res.;43;0;features;2013
Arsenic Res.;43;0;features;2013
IncA/C;43;0;Inc-group;2013
IncA/C2;43;0;Inc-group;2013
IncFIA;43;0;Inc-group;2013
IncFIB;43;0;Inc-group;2013
IncFIC;43;0;Inc-group;2013
IncFII;43;0;Inc-group;2013
IncHI1A;43;0;Inc-group;2013
IncHI1B;43;0;Inc-group;2013
IncHI2;43;0;Inc-group;2013
IncHI2A;43;0;Inc-group;2013
IncI2;43;0;Inc-group;2013
IncL/M;43;0;Inc-group;2013
IncN;43;0;Inc-group;2013
IncN2;43;0;Inc-group;2013
IncN3;43;0;Inc-group;2013
IncP;43;0;Inc-group;2013
IncQ1;43;0;Inc-group;2013
IncQ2;43;0;Inc-group;2013
IncU;43;0;Inc-group;2013
IncX3;43;0;Inc-group;2013
IncY;43;0;Inc-group;2013
Acinetobacter;43;0;Organism;2013
Aeromonas;43;4;Organism;2013
Citrobacter;43;0;Organism;2013
Enterbacter;43;0;Organism;2013
Enterobacter;43;0;Organism;2013
Enterobacteriaceae;43;0;Organism;2013
Escherichia;43;0;Organism;2013
Klebsiella;43;0;Organism;2013
Leclercia;43;0;Organism;2013
Morganella;43;0;Organism;2013
Pantoea;43;0;Organism;2013
Proteus;43;0;Organism;2013
Pseudomonas;43;0;Organism;2013
Raoultella;43;0;Organism;2013
Salmonella;43;0;Organism;2013
Serratia;43;0;Organism;2013
Resolvase found;43;5;Transpos.;2013
Tn4401;;0;Transpos.;2013
Tn4401 fragmented;;0;Transpos.;2013
CMY;115;0;β-lactamases;2013
CTX-M;115;1;β-lactamases;2013
DHA;115;0;β-lactamases;2013
FOX;115;0;β-lactamases;2013
GES;115;0;β-lactamases;2013
IMP;115;0;β-lactamases;2013
LAP;115;0;β-lactamases;2013
OXA;115;0;β-lactamases;2013
PSE;115;0;β-lactamases;2013
SHV;115;0;β-lactamases;2013
TEM;115;1;β-lactamases;2013
VEB;115;0;β-lactamases;2013
umuC/D;115;2;features;2013
Plasmid-segregation;115;0;features;2013
Toxin-antitoxin;115;2;features;2013
psiA/B;115;0;features;2013
Mercuric Res.;115;0;features;2013
Copper Res.;115;0;features;2013
Arsenic Res.;115;0;features;2013
IncA/C;115;0;Inc-group;2013
IncA/C2;115;0;Inc-group;2013
IncFIA;115;0;Inc-group;2013
IncFIB;115;0;Inc-group;2013
IncFIC;115;0;Inc-group;2013
IncFII;115;0;Inc-group;2013
IncHI1A;115;0;Inc-group;2013
IncHI1B;115;0;Inc-group;2013
IncHI2;115;0;Inc-group;2013
IncHI2A;115;0;Inc-group;2013
IncI2;115;0;Inc-group;2013
IncL/M;115;0;Inc-group;2013
IncN;115;3;Inc-group;2013
IncN2;115;0;Inc-group;2013
IncN3;115;0;Inc-group;2013
IncP;115;0;Inc-group;2013
IncQ1;115;0;Inc-group;2013
IncQ2;115;0;Inc-group;2013
IncU;115;0;Inc-group;2013
IncX3;115;0;Inc-group;2013
IncY;115;0;Inc-group;2013
Acinetobacter;115;0;Organism;2013
Aeromonas;115;0;Organism;2013
Citrobacter;115;0;Organism;2013
Enterbacter;115;0;Organism;2013
Enterobacter;115;0;Organism;2013
Enterobacteriaceae;115;0;Organism;2013
Escherichia;115;0;Organism;2013
Klebsiella;115;0;Organism;2013
Leclercia;115;0;Organism;2013
Morganella;115;0;Organism;2013
Pantoea;115;0;Organism;2013
Proteus;115;4;Organism;2013
Pseudomonas;115;0;Organism;2013
Raoultella;115;0;Organism;2013
Salmonella;115;0;Organism;2013
Serratia;115;0;Organism;2013
Resolvase found;115;5;Transpos.;2013
Tn4401;;0;Transpos.;2013
Tn4401 fragmented;;0;Transpos.;2013
CMY;92;0;β-lactamases;2014
CTX-M;92;0;β-lactamases;2014
DHA;92;0;β-lactamases;2014
FOX;92;0;β-lactamases;2014
GES;92;0;β-lactamases;2014
IMP;92;0;β-lactamases;2014
LAP;92;0;β-lactamases;2014
OXA;92;0;β-lactamases;2014
PSE;92;0;β-lactamases;2014
SHV;92;0;β-lactamases;2014
TEM;92;0;β-lactamases;2014
VEB;92;0;β-lactamases;2014
umuC/D;92;2;features;2014
Plasmid-segregation;92;2;features;2014
Toxin-antitoxin;92;0;features;2014
psiA/B;92;2;features;2014
Mercuric Res.;92;0;features;2014
Copper Res.;92;0;features;2014
Arsenic Res.;92;0;features;2014
IncA/C;92;0;Inc-group;2014
IncA/C2;92;0;Inc-group;2014
IncFIA;92;0;Inc-group;2014
IncFIB;92;0;Inc-group;2014
IncFIC;92;0;Inc-group;2014
IncFII;92;3;Inc-group;2014
IncHI1A;92;0;Inc-group;2014
IncHI1B;92;0;Inc-group;2014
IncHI2;92;0;Inc-group;2014
IncHI2A;92;0;Inc-group;2014
IncI2;92;0;Inc-group;2014
IncL/M;92;0;Inc-group;2014
IncN;92;0;Inc-group;2014
IncN2;92;0;Inc-group;2014
IncN3;92;0;Inc-group;2014
IncP;92;0;Inc-group;2014
IncQ1;92;0;Inc-group;2014
IncQ2;92;0;Inc-group;2014
IncU;92;0;Inc-group;2014
IncX3;92;0;Inc-group;2014
IncY;92;0;Inc-group;2014
Acinetobacter;92;0;Organism;2014
Aeromonas;92;0;Organism;2014
Citrobacter;92;0;Organism;2014
Enterbacter;92;0;Organism;2014
Enterobacter;92;4;Organism;2014
Enterobacteriaceae;92;0;Organism;2014
Escherichia;92;0;Organism;2014
Klebsiella;92;0;Organism;2014
Leclercia;92;0;Organism;2014
Morganella;92;0;Organism;2014
Pantoea;92;0;Organism;2014
Proteus;92;0;Organism;2014
Pseudomonas;92;0;Organism;2014
Raoultella;92;0;Organism;2014
Salmonella;92;0;Organism;2014
Serratia;92;0;Organism;2014
Resolvase found;92;5;Transpos.;2014
Tn4401;;0;Transpos.;2014
Tn4401 fragmented;;0;Transpos.;2014
CMY;145;0;β-lactamases;2014
CTX-M;145;0;β-lactamases;2014
DHA;145;0;β-lactamases;2014
FOX;145;0;β-lactamases;2014
GES;145;0;β-lactamases;2014
IMP;145;0;β-lactamases;2014
LAP;145;0;β-lactamases;2014
OXA;145;0;β-lactamases;2014
PSE;145;0;β-lactamases;2014
SHV;145;0;β-lactamases;2014
TEM;145;0;β-lactamases;2014
VEB;145;0;β-lactamases;2014
umuC/D;145;0;features;2014
Plasmid-segregation;145;2;features;2014
Toxin-antitoxin;145;0;features;2014
psiA/B;145;0;features;2014
Mercuric Res.;145;0;features;2014
Copper Res.;145;0;features;2014
Arsenic Res.;145;0;features;2014
IncA/C;145;0;Inc-group;2014
IncA/C2;145;0;Inc-group;2014
IncFIA;145;0;Inc-group;2014
IncFIB;145;0;Inc-group;2014
IncFIC;145;0;Inc-group;2014
IncFII;145;0;Inc-group;2014
IncHI1A;145;0;Inc-group;2014
IncHI1B;145;0;Inc-group;2014
IncHI2;145;0;Inc-group;2014
IncHI2A;145;0;Inc-group;2014
IncI2;145;0;Inc-group;2014
IncL/M;145;0;Inc-group;2014
IncN;145;0;Inc-group;2014
IncN2;145;0;Inc-group;2014
IncN3;145;0;Inc-group;2014
IncP;145;0;Inc-group;2014
IncQ1;145;0;Inc-group;2014
IncQ2;145;0;Inc-group;2014
IncU;145;0;Inc-group;2014
IncX3;145;0;Inc-group;2014
IncY;145;0;Inc-group;2014
Acinetobacter;145;0;Organism;2014
Aeromonas;145;0;Organism;2014
Citrobacter;145;0;Organism;2014
Enterbacter;145;0;Organism;2014
Enterobacter;145;4;Organism;2014
Enterobacteriaceae;145;0;Organism;2014
Escherichia;145;0;Organism;2014
Klebsiella;145;0;Organism;2014
Leclercia;145;0;Organism;2014
Morganella;145;0;Organism;2014
Pantoea;145;0;Organism;2014
Proteus;145;0;Organism;2014
Pseudomonas;145;0;Organism;2014
Raoultella;145;0;Organism;2014
Salmonella;145;0;Organism;2014
Serratia;145;0;Organism;2014
Resolvase found;145;5;Transpos.;2014
Tn4401;;0;Transpos.;2014
Tn4401 fragmented;;0;Transpos.;2014
CMY;127;0;β-lactamases;2012
CTX-M;127;0;β-lactamases;2012
DHA;127;0;β-lactamases;2012
FOX;127;0;β-lactamases;2012
GES;127;0;β-lactamases;2012
IMP;127;0;β-lactamases;2012
LAP;127;0;β-lactamases;2012
OXA;127;0;β-lactamases;2012
PSE;127;0;β-lactamases;2012
SHV;127;0;β-lactamases;2012
TEM;127;0;β-lactamases;2012
VEB;127;0;β-lactamases;2012
umuC/D;127;0;features;2012
Plasmid-segregation;127;0;features;2012
Toxin-antitoxin;127;0;features;2012
psiA/B;127;0;features;2012
Mercuric Res.;127;0;features;2012
Copper Res.;127;0;features;2012
Arsenic Res.;127;0;features;2012
IncA/C;127;0;Inc-group;2012
IncA/C2;127;0;Inc-group;2012
IncFIA;127;0;Inc-group;2012
IncFIB;127;0;Inc-group;2012
IncFIC;127;0;Inc-group;2012
IncFII;127;0;Inc-group;2012
IncHI1A;127;0;Inc-group;2012
IncHI1B;127;0;Inc-group;2012
IncHI2;127;0;Inc-group;2012
IncHI2A;127;0;Inc-group;2012
IncI2;127;0;Inc-group;2012
IncL/M;127;0;Inc-group;2012
IncN;127;0;Inc-group;2012
IncN2;127;0;Inc-group;2012
IncN3;127;0;Inc-group;2012
IncP;127;0;Inc-group;2012
IncQ1;127;0;Inc-group;2012
IncQ2;127;0;Inc-group;2012
IncU;127;0;Inc-group;2012
IncX3;127;0;Inc-group;2012
IncY;127;0;Inc-group;2012
Acinetobacter;127;0;Organism;2012
Aeromonas;127;0;Organism;2012
Citrobacter;127;0;Organism;2012
Enterbacter;127;0;Organism;2012
Enterobacter;127;4;Organism;2012
Enterobacteriaceae;127;0;Organism;2012
Escherichia;127;0;Organism;2012
Klebsiella;127;4;Organism;2012
Leclercia;127;0;Organism;2012
Morganella;127;0;Organism;2012
Pantoea;127;0;Organism;2012
Proteus;127;0;Organism;2012
Pseudomonas;127;0;Organism;2012
Raoultella;127;0;Organism;2012
Salmonella;127;0;Organism;2012
Serratia;127;0;Organism;2012
Resolvase found;127;5;Transpos.;2012
Tn4401;;5;Transpos.;2012
Tn4401 fragmented;;0;Transpos.;2012
CMY;28;0;β-lactamases;2015
CTX-M;28;1;β-lactamases;2015
DHA;28;0;β-lactamases;2015
FOX;28;0;β-lactamases;2015
GES;28;0;β-lactamases;2015
IMP;28;0;β-lactamases;2015
LAP;28;0;β-lactamases;2015
OXA;28;0;β-lactamases;2015
PSE;28;0;β-lactamases;2015
SHV;28;1;β-lactamases;2015
TEM;28;1;β-lactamases;2015
VEB;28;0;β-lactamases;2015
umuC/D;28;2;features;2015
Plasmid-segregation;28;2;features;2015
Toxin-antitoxin;28;2;features;2015
psiA/B;28;2;features;2015
Mercuric Res.;28;0;features;2015
Copper Res.;28;0;features;2015
Arsenic Res.;28;0;features;2015
IncA/C;28;0;Inc-group;2015
IncA/C2;28;0;Inc-group;2015
IncFIA;28;0;Inc-group;2015
IncFIB;28;0;Inc-group;2015
IncFIC;28;0;Inc-group;2015
IncFII;28;0;Inc-group;2015
IncHI1A;28;0;Inc-group;2015
IncHI1B;28;0;Inc-group;2015
IncHI2;28;0;Inc-group;2015
IncHI2A;28;0;Inc-group;2015
IncI2;28;0;Inc-group;2015
IncL/M;28;0;Inc-group;2015
IncN;28;0;Inc-group;2015
IncN2;28;0;Inc-group;2015
IncN3;28;0;Inc-group;2015
IncP;28;0;Inc-group;2015
IncQ1;28;0;Inc-group;2015
IncQ2;28;0;Inc-group;2015
IncU;28;0;Inc-group;2015
IncX3;28;0;Inc-group;2015
IncY;28;0;Inc-group;2015
Acinetobacter;28;0;Organism;2015
Aeromonas;28;0;Organism;2015
Citrobacter;28;0;Organism;2015
Enterbacter;28;0;Organism;2015
Enterobacter;28;0;Organism;2015
Enterobacteriaceae;28;0;Organism;2015
Escherichia;28;0;Organism;2015
Klebsiella;28;4;Organism;2015
Leclercia;28;0;Organism;2015
Morganella;28;0;Organism;2015
Pantoea;28;0;Organism;2015
Proteus;28;0;Organism;2015
Pseudomonas;28;0;Organism;2015
Raoultella;28;0;Organism;2015
Salmonella;28;0;Organism;2015
Serratia;28;0;Organism;2015
Resolvase found;28;5;Transpos.;2015
Tn4401;;0;Transpos.;2015
Tn4401 fragmented;;0;Transpos.;2015
CMY;79;0;β-lactamases;2008
CTX-M;79;0;β-lactamases;2008
DHA;79;0;β-lactamases;2008
